Time_sec;Vision_X_mm;Vision_Y_mm;Voltage_V;Current_mA
0,0;0,46133537538453906;-0,10459115515209426;9,517249886184157;804,8345444925358
0,05;0,2122896942476343;20,241021372465813;7,980402840351276;670,7750177455482
0,1;-0,47101162311987843;36,02282474466237;8,19229734963074;690,8894381321713
0,15000000000000002;1,6709550231278927;54,64429249529044;5,747783873484715;486,91334689808644
0,2;1,7970392470856362;61,83510099359659;3,898273630214294;331,8931500882405
0,25;2,1980418355908804;71,65082943165088;1,8910308414351313;156,3511179847563
0,30000000000000004;2,1793458448626866;72,09403751992352;0,4916654902166245;40,99789213065695
0,35000000000000003;2,0847990185226086;73,33742362076636;1,0917756737029785;94,75095579090797
0,4;3,3480438208190275;68,16730012954108;2,8655595918364245;244,55950706045067
0,45;1,7721572450538554;63,05207589897936;3,1111345596248587;271,5785204401281
0,5;2,907488291816453;55,10377740278735;3,9756883159620853;342,8142633754534
0,55;1,4515932968951213;45,726307468316136;3,798181123133038;320,7746685724098
0,6000000000000001;2,9944635919653546;38,692134496929015;3,413555168474528;285,9405162983682
0,65;2,846020343574158;31,883451200693315;3,773548541578147;320,3597820312232
0,7000000000000001;2,4425468933438017;23,033777001931465;2,974328620956196;256,24962296627166
0,75;2,591227992805396;17,357486511550864;2,9780276074217014;259,387257537899
0,8;3,598717109300497;10,922298029589262;4,00361915671132;339,2287669166779
0,8500000000000001;3,904251915538987;0,48462787248386396;4,203564503621183;363,2835494738982
0,9;3,315884204726892;-6,864464955055395;3,8848009398005376;325,17856432131555
0,9500000000000001;6,191732650031264;-16,201584677131347;4,721745531786952;396,3589730821104
1,0;3,8441314931940105;-25,67258791476275;5,2796851712496595;444,8658306950278
1,05;5,482435395766824;-39,566464437997205;5,07058723608826;433,65866321674406
1,1;4,903660087708567;-47,186261164360005;4,519525221382501;386,4124605672288
1,1500000000000001;5,866485438143271;-59,0155058895204;5,05297327214869;436,39869149255975
1,2000000000000002;6,73882972492173;-70,69622797778929;4,429915278494262;373,20370613900076
